0,305.9202
0.02999996,306.4188
0.05999193,354.9425
0.08999189,355.4411
0.1199919,355.9398
0.1499878,380.4509
0.1799878,380.9496
0.2099838,405.4607
0.2399837,405.9594
0.2699797,430.4705
0.2999756,454.9816
0.3299756,455.4803
0.3599716,479.9914
0.3899675,504.5025
0.4199675,505.0012
0.4499674,505.4998
0.4799674,505.9985
0.5099674,506.4971
0.5399673,506.9958
0.5699633,531.507
0.5999672,507.9931
0.6299592,556.5167
0.6599592,557.0154
0.6899591,557.514
0.7199591,558.0126
0.7499591,558.5113
0.779959,559.0099
0.809959,559.5086
0.8399589,560.0073
0.8699549,584.5184
0.8999549,585.017
0.9299548,585.5157
0.9599508,610.0269
0.9899467,634.538
1.019947,635.0366
1.049947,635.5353
1.079943,660.0464
1.109943,660.545
1.139939,685.0562
1.169939,685.5549
1.199938,686.0535
1.229934,710.5646
1.259934,711.0633
1.28993,735.5744
1.31993,736.0731
1.34993,736.5717
1.379926,761.0829
1.409926,761.5815
1.439926,762.0801
1.469922,786.5913
1.499922,787.09
1.529922,787.5886
1.559922,788.0872
1.589922,788.5859
1.619918,813.097
1.649922,789.5832
1.679922,790.0818
1.709918,814.593
1.739922,791.0792
1.769922,791.5778
1.799922,792.0764
1.829922,792.5751
1.859922,793.0737
1.889922,793.5724
1.919922,794.071
1.949921,794.5697
1.979921,795.0683
2.009921,795.567
2.039921,796.0656
2.069921,796.5643
2.099921,797.0629
2.129921,797.5616
2.159921,798.0602
2.189917,822.5714
2.219917,823.07
2.249913,847.5811
2.279909,872.0923
2.309917,824.5659
2.339909,873.0896
2.369909,873.5882
2.399905,898.0994
2.429909,874.5855
2.459909,875.0842
2.489905,899.5953
2.519901,924.1064
2.549905,900.5926
2.579905,901.0912
2.609901,925.6024
2.6399,926.1011
2.6699,926.5997
2.6999,927.0983
2.7299,927.597
2.759897,952.1082
2.789896,952.6068
2.8199,929.093
2.849892,977.6166
2.879892,978.1152
2.909892,978.6139
2.939892,979.1125
2.969892,979.6111
2.999892,980.1098
3.029884,1028.633
3.059888,1005.12
3.089888,1005.618
3.119888,1006.117
3.149888,1006.616
3.179884,1031.127
3.209884,1031.625
3.239884,1032.124
3.269888,1008.61
3.299884,1033.121
3.329884,1033.62
3.359888,1010.106
3.389888,1010.605
3.419883,1035.116
3.449888,1011.602
3.479883,1036.113
3.509887,1012.599
3.539887,1013.098
3.569891,989.5841
3.599891,990.0828
3.629887,1014.594
3.659887,1015.093
3.689891,991.5787
3.719883,1040.102
3.749887,1016.589
3.779887,1017.087
3.809887,1017.586
3.839887,1018.084
3.869887,1018.583
3.899887,1019.082
3.929891,995.5679
3.959883,1044.092
3.989891,996.5652
4.019891,997.0638
4.049891,997.5625
4.079891,998.0612
4.10989,998.5598
4.139891,999.0585
4.169895,975.5446
4.199898,952.0308
4.229898,952.5294
4.259898,953.0281
4.289898,953.5267
4.319898,954.0253
4.349898,954.524
4.379906,906.9977
4.409906,907.4963
4.43991,883.9825
4.469914,860.4686
4.499914,860.9673
4.529918,837.4534
4.559918,837.9521
4.589918,838.4507
4.619922,814.9369
4.649922,815.4355
4.67993,767.9092
4.709929,768.4078
4.739933,744.894
4.769938,721.3801
4.799938,721.8788
4.829941,698.3649
4.859945,674.8511
4.889941,699.3622
4.91995,651.8359
4.949953,628.3221
4.979957,604.8082
5.009961,581.2944
5.039961,581.793
5.069961,582.2917
5.099961,582.7903
5.129969,535.264
5.159969,535.7626
5.189977,488.2363
5.219977,488.735
5.249981,465.2211
5.279985,441.7072
5.309988,418.1934
5.339993,394.6796
5.37,347.1532
5.400001,347.6519
5.430008,300.1255
5.460016,252.5992
5.49002,229.0854
5.52002,229.584
5.550024,206.0702
5.580032,158.5438
5.61004,111.0175
5.64004,111.5161
5.670048,63.9898
5.700048,64.48846
5.730056,16.96212
5.760056,17.46077
5.790064,-30.06557
5.820068,-53.57941
5.850072,-77.09326
5.880076,-100.6071
5.910079,-124.1209
5.94008,-123.6223
5.970084,-147.1361
6.000088,-170.65
6.030087,-170.1513
6.060091,-193.6652
6.090096,-217.179
6.120095,-216.6804
6.150099,-240.1942
6.180103,-263.7081
6.210099,-239.1969
6.240103,-262.7108
6.270103,-262.2121
6.300103,-261.7135
6.330103,-261.2148
6.360099,-236.7037
6.390095,-212.1926
6.420091,-187.6814
6.450091,-187.1828
6.480087,-162.6716
6.510083,-138.1605
6.540079,-113.6493
6.570071,-65.1257
6.60007,-64.62705
6.630063,-16.10342
6.660055,32.42021
6.690054,32.91886
6.720047,81.4425
6.750042,105.9536
6.780043,106.4523
6.810034,154.9759
6.840031,179.4871
6.870022,228.0107
6.900018,252.5218
6.930015,277.033
6.960006,325.5566
6.990006,326.0553
7.020006,326.5539
7.049998,375.0775
7.079998,375.5762
7.109998,376.0748
7.139998,376.5735
7.169998,377.0721
7.19999,425.5958
7.22999,426.0944
7.25999,426.593
7.28999,427.0917
7.31999,427.5904
7.349986,452.1015
7.379982,476.6126
7.409982,477.1113
7.439982,477.6099
7.469978,502.1211
7.499978,502.6197
7.529978,503.1184
7.559978,503.617
7.589973,528.1282
7.619974,528.6268
7.649965,577.1505
7.679965,577.6491
7.709965,578.1477
7.739961,602.6589
7.769958,627.17
7.799957,627.6686
7.829957,628.1673
7.859957,628.666
7.889953,653.1771
7.919949,677.6882
7.949949,678.1869
7.979945,702.6981
8.009945,703.1967
8.039949,679.6829
8.069945,704.194
8.099941,728.7051
8.129941,729.2037
8.159941,729.7024
8.189937,754.2136
8.219936,754.7122
8.249937,755.2109
8.279937,755.7095
8.309937,756.2081
8.339932,780.7193
8.369932,781.218
8.399933,781.7166
8.429933,782.2152
8.459932,782.7139
8.489928,807.225
8.519933,783.7112
8.549932,784.2098
8.579928,808.7209
8.609932,785.2071
8.639928,809.7183
8.669932,786.2044
8.699932,786.7031
8.729932,787.2017
8.759928,811.7128
8.789928,812.2115
8.819928,812.7101
8.849928,813.2088
8.879931,789.6949
8.909932,790.1936
8.939932,790.6923
8.969932,791.1909
8.999924,839.7145
9.029927,816.2007
9.059923,840.7119
9.089931,793.1855
9.119927,817.6967
9.149923,842.2078
9.179932,794.6815
9.209928,819.1926
9.239927,819.6912
9.269927,820.1899
9.299923,844.701
9.329927,821.1872
9.359927,821.6858
9.389931,798.172
9.419931,798.6707
9.449931,799.1693
9.479931,799.6679
9.509927,824.1791
9.539931,800.6652
9.569931,801.1639
9.599931,801.6625
9.629935,778.1487
9.659935,778.6473
9.689935,779.146
9.719938,755.6321
9.749939,756.1308
9.779939,756.6294
9.809946,709.1031
9.839947,709.6017
9.86995,686.0879
9.89995,686.5865
9.929955,663.0727
9.959954,663.5714
9.989963,616.045
10.01996,616.5436
10.04996,617.0423
10.07997,569.516
10.10997,594.0271
10.13997,570.5132
10.16997,546.9994
10.19997,547.498
10.22998,523.9842
10.25998,524.4828
10.28999,476.9565
10.31999,477.4552
10.34998,501.9663
10.37999,478.4525
10.40999,454.9386
10.43999,431.4248
10.46999,431.9234
10.49999,432.4221
10.53,408.9082
10.56,385.3944
10.59,385.893
10.62,386.3917
10.65,386.8904
10.68001,363.3765
10.71001,339.8626
10.74001,340.3613
10.77001,340.86
10.80001,317.3461
10.83001,317.8448
10.86001,318.3434
10.89002,294.8296
10.92002,271.3157
10.95002,247.8019
10.98003,224.288
11.01003,200.7742
11.04003,201.2728
11.07004,177.759
11.10004,154.2451
11.13005,106.7188
11.16005,107.2175
11.19006,59.69111
11.22006,60.18976
11.25006,60.68841
11.28006,37.17456
11.31006,13.66072
11.34007,-9.853123
11.37007,-9.354475
