5.00435563	392
5.021066899	421
5.037778168	446
5.054489437	387
5.071200706	379
5.087911975	388
5.104623244	406
5.121334513	368
5.138045782	377
5.154757051	348
5.17146832	355
5.188179589	390
5.204890858	366
5.221602127	390
5.238313396	356
5.255024665	344
5.271735934	361
5.288447203	338
5.305158472	360
5.321869741	313
5.33858101	353
5.355292279	360
5.372003548	339
5.388714816	349
5.405426085	345
5.422137354	350
5.438848623	359
5.455559892	362
5.472271161	294
5.48898243	334
5.505693699	338
5.522404968	333
5.539116237	305
5.555827506	306
5.572538775	322
5.589250044	333
5.605961313	315
5.622672582	326
5.639383851	315
5.65609512	355
5.672806389	314
5.689517658	315
5.706228927	300
5.722940196	304
5.739651465	299
5.756362734	297
5.773074003	290
5.789785272	292
5.806496541	278
5.82320781	301
5.839919079	291
5.856630348	292
5.873341617	319
5.890052886	305
5.906764155	264
5.923475424	289
5.940186693	330
5.956897962	304
5.973609231	277
5.9903205	309
6.007031769	306
6.023743038	255
6.040454307	309
6.057165576	305
6.073876845	286
6.090588114	277
6.107299383	264
6.124010652	248
6.14072192	321
6.157433189	276
6.174144458	310
6.190855727	293
6.207566996	293
6.224278265	334
6.240989534	264
6.257700803	290
6.274412072	297
6.291123341	290
6.30783461	318
6.324545879	319
6.341257148	279
6.357968417	285
6.374679686	301
6.391390955	281
6.408102224	294
6.424813493	304
6.441524762	301
6.458236031	279
6.4749473	283
6.491658569	301
6.508369838	294
6.525081107	294
6.541792376	294
6.558503645	294
6.575214914	307
6.591926183	277
6.608637452	285
6.625348721	274
6.64205999	269
6.658771259	267
6.675482528	343
6.692193797	284
6.708905066	260
6.725616335	269
6.742327604	261
6.759038873	286
6.775750142	304
6.792461411	284
6.80917268	241
6.825883949	279
6.842595218	288
6.859306487	300
6.876017756	271
6.892729024	256
6.909440293	289
6.926151562	286
6.942862831	263
6.9595741	271
6.976285369	291
6.992996638	285
7.009707907	271
7.026419176	252
7.043130445	249
7.059841714	266
7.076552983	273
7.093264252	282
7.109975521	321
7.12668679	292
7.143398059	306
7.160109328	258
7.176820597	275
7.193531866	319
7.210243135	290
7.226954404	243
7.243665673	284
7.260376942	237
7.277088211	268
7.29379948	314
7.310510749	319
7.327222018	258
7.343933287	256
7.360644556	277
7.377355825	275
7.394067094	282
7.410778363	282
7.427489632	281
7.444200901	295
7.46091217	282
7.477623439	286
7.494334708	238
7.511045977	303
7.527757246	255
7.544468515	290
7.561179784	274
7.577891053	305
7.594602322	271
7.611313591	232
7.62802486	222
7.644736128	255
7.661447397	254
7.678158666	244
7.694869935	232
7.711581204	247
7.728292473	225
7.745003742	250
7.761715011	265
7.77842628	274
7.795137549	275
7.811848818	259
7.828560087	291
7.845271356	250
7.861982625	249
7.878693894	264
7.895405163	243
7.912116432	259
7.928827701	271
7.94553897	246
7.962250239	259
7.978961508	229
7.995672777	256
8.012384046	276
8.029095315	232
8.045806584	266
8.062517853	253
8.079229122	247
8.095940391	233
8.11265166	259
8.129362929	263
8.146074198	232
8.162785467	240
8.179496736	224
8.196208005	266
8.212919274	212
8.229630543	240
8.246341812	261
8.263053081	236
8.27976435	244
8.296475619	245
8.313186888	230
8.329898157	260
8.346609426	277
8.363320695	275
8.380031964	237
8.396743233	260
8.413454501	223
8.43016577	252
8.446877039	231
8.463588308	240
8.480299577	222
8.497010846	268
8.513722115	240
8.530433384	231
8.547144653	214
8.563855922	240
8.580567191	238
8.59727846	266
8.613989729	252
8.630700998	237
8.647412267	221
8.664123536	227
8.680834805	213
8.697546074	245
8.714257343	222
8.730968612	236
8.747679881	233
8.76439115	241
8.781102419	264
8.797813688	256
8.814524957	237
8.831236226	224
8.847947495	244
8.864658764	230
8.881370033	239
8.898081302	229
8.914792571	234
8.93150384	247
8.948215109	254
8.964926378	217
8.981637647	229
8.998348916	236
9.015060185	239
9.031771454	236
9.048482723	235
9.065193992	248
9.081905261	263
9.09861653	231
9.115327799	208
9.132039068	223
9.148750337	247
9.165461605	235
9.182172874	233
9.198884143	243
9.215595412	230
9.232306681	233
9.24901795	235
9.265729219	246
9.282440488	219
9.299151757	214
9.315863026	244
9.332574295	214
9.349285564	199
9.365996833	230
9.382708102	215
9.399419371	232
9.41613064	256
9.432841909	195
9.449553178	199
9.466264447	225
9.482975716	221
9.499686985	243
9.516398254	232
9.533109523	237
9.549820792	212
9.566532061	221
9.58324333	205
9.599954599	201
9.616665868	224
9.633377137	206
9.650088406	203
9.666799675	202
9.683510944	243
9.700222213	217
9.716933482	224
9.733644751	221
9.75035602	221
9.767067289	184
9.783778558	214
9.800489827	209
9.817201096	251
9.833912365	245
9.850623634	210
9.867334903	240
9.884046172	246
9.900757441	222
9.917468709	202
9.934179978	232
9.950891247	227
9.967602516	202
9.984313785	207
10.00102505	223
10.01773632	221
10.03444759	231
10.05115886	207
10.06787013	236
10.0845814	220
10.10129267	240
10.11800394	235
10.13471521	231
10.15142648	224
10.16813774	238
10.18484901	223
10.20156028	241
10.21827155	235
10.23498282	190
10.25169409	192
10.26840536	218
10.28511663	231
10.3018279	246
10.31853917	222
10.33525043	198
10.3519617	217
10.36867297	225
10.38538424	218
10.40209551	237
10.41880678	204
10.43551805	235
10.45222932	206
10.46894059	202
10.48565186	224
10.50236312	207
10.51907439	223
10.53578566	215
10.55249693	188
10.5692082	219
10.58591947	232
10.60263074	219
10.61934201	199
10.63605328	218
10.65276455	203
10.66947581	243
10.68618708	224
10.70289835	230
10.71960962	228
10.73632089	197
